kemendagri_kode_desa_kelurahan,bps_kode_kabupaten_kota,skor_simpan_pinjam,skor_sinyal,jumlah_alat_teknologi_tepat_guna_perikanan,jumlah_alat_teknologi_tepat_guna_peternakan,kode_kabupaten_kota,skor_kesehatan,cluster
324.32.2005,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.32.2006,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.32.2007,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.33.2001,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.33.2002,3204,1,0.0,0.0,0.0,3204,4.881481481481481,2
324.33.2003,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.33.2004,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.33.2005,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.33.2006,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.33.2007,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.33.2008,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.33.2009,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.33.2010,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.33.2011,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.34.2001,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.34.2002,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.34.2003,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.34.2004,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.34.2005,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.34.2006,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.34.2007,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.35.2001,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.35.2002,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.35.2003,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.35.2004,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.35.2005,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.35.2006,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.35.2007,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.35.2008,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.35.2009,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.35.2010,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.35.2011,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.35.2012,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.36.2001,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.36.2002,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.36.2003,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.36.2004,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.36.2005,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.36.2006,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.36.2007,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.36.2008,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.36.2009,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.36.2010,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.36.2011,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.36.2012,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.37.2001,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.37.2002,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.37.2004,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.37.2010,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.37.2011,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.37.2017,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.37.2018,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.37.2019,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.37.2020,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.37.2021,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.38.2001,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.38.2002,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.38.2003,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.38.2004,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.38.2005,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.38.2006,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.38.2007,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.38.2008,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.38.2009,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.38.2010,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.39.2001,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.39.2002,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.39.2003,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.39.2004,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.39.2005,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.39.2006,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.39.2007,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.40.2001,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.40.2002,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.40.2003,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.40.2004,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.40.2005,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.44.2001,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.44.2002,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.44.2003,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.44.2004,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.44.2005,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.44.2006,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.44.2007,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.46.2001,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.46.2002,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.46.2003,3204,1,0.0,0.0,0.0,3204,4.881481481481481,2
324.46.2004,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.46.2005,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.46.2006,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.46.2007,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.46.2008,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.46.2009,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.46.2010,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
324.46.2011,3204,0,0.0,0.0,0.0,3204,4.881481481481481,1
3252.2004,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3252.2005,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3252.2006,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3252.2007,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3252.2008,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3252.2009,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3252.2010,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3252.2011,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3252.2012,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3252.2013,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3252.2015,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3252.2016,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3252.2017,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3252.2018,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3252.2019,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3252.2020,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3253.2001,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3253.2002,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3253.2003,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3253.2007,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3253.2008,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3253.2011,3205,1,0.0,0.0,0.0,3205,4.714964370546318,2
3253.2015,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3253.2019,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3253.2024,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3254.2001,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3254.2002,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3254.2003,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3254.2004,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3254.2005,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3254.2006,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3254.2007,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3254.2008,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3254.2009,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3254.2010,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3254.2011,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3254.2013,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3255.2003,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3255.2004,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3255.2005,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3255.2007,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3255.2008,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3255.2010,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3255.2011,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3256.2001,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3256.2002,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3256.2003,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3256.2004,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3256.2005,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3256.2006,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3256.2007,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3256.2008,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3256.2009,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3256.2010,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3256.2011,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3256.2012,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3256.2013,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3256.2014,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3256.2015,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3257.2001,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3257.2002,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3257.2003,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3257.2004,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3257.2005,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3257.2006,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3257.2007,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3257.2008,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3257.2009,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3257.2010,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3257.2011,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3257.2012,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3257.2013,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3258.2001,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3258.2002,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3258.2003,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3258.2004,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3258.2005,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3258.2006,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3258.2007,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3258.2008,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3258.2009,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3258.2010,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3258.2011,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3258.2012,3205,1,0.0,0.0,0.0,3205,4.714964370546318,2
3259.2001,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3259.2002,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3259.2003,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3259.2004,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3259.2005,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3259.2006,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3259.2007,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3259.2008,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3259.2009,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3259.2010,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3259.2011,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
3259.2012,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.10.2001,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.10.2002,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.10.2003,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.10.2004,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.10.2005,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.10.2006,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.10.2007,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.10.2008,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.10.2009,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.10.2010,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.10.2011,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.10.2012,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.10.2013,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.10.2014,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.11.2001,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.11.2002,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.11.2003,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.11.2004,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.11.2005,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.11.2006,3205,1,0.0,0.0,0.0,3205,4.714964370546318,2
325.11.2007,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.11.2008,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.12.2001,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.12.2002,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.12.2003,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.12.2004,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.12.2005,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.12.2006,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.12.2007,3205,1,0.0,0.0,0.0,3205,4.714964370546318,2
325.12.2008,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.12.2009,3205,1,0.0,0.0,0.0,3205,4.714964370546318,2
325.12.2010,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.12.2011,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.13.2001,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.13.2002,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.13.2003,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.13.2004,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.13.2005,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.13.2006,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.14.2001,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.14.2002,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.14.2003,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.14.2004,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.14.2005,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.14.2006,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.14.2007,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.14.2008,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.14.2009,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.14.2010,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.14.2011,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.14.2012,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.14.2013,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.14.2014,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.14.2015,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.14.2016,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.14.2017,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.14.2018,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.14.2019,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.14.2020,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.14.2021,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.14.2022,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.14.2023,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.14.2024,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.15.2001,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.15.2002,3205,1,0.0,0.0,0.0,3205,4.714964370546318,2
325.15.2003,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.15.2004,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.15.2005,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.15.2006,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.15.2007,3205,1,0.0,0.0,0.0,3205,4.714964370546318,2
325.15.2008,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.15.2009,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.15.2010,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.15.2011,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.16.2001,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.16.2002,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.16.2003,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.16.2004,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.17.2001,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.17.2002,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.17.2003,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.17.2004,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.17.2005,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.17.2006,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.17.2007,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.17.2008,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.17.2009,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.17.2010,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.17.2011,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.17.2012,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.17.2013,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.17.2014,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.17.2015,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.17.2016,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.17.2017,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.17.2018,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.18.2001,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.18.2002,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.18.2003,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.18.2004,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.18.2005,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.19.2001,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.19.2002,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.19.2003,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.19.2004,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.19.2005,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.19.2006,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.19.2007,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.19.2008,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.19.2009,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.19.2010,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.19.2011,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.19.2012,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.19.2013,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.19.2014,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.19.2015,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.19.2016,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.19.2017,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.19.2018,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.20.2001,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.20.2002,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.20.2003,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.20.2004,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.20.2005,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.20.2006,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.20.2007,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.20.2008,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.20.2009,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.20.2010,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.20.2011,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.20.2012,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.20.2013,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.20.2014,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.20.2015,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.20.2016,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.20.2017,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.21.2001,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.21.2002,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.21.2003,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.21.2004,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.21.2005,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.21.2006,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.21.2007,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.22.2001,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.22.2002,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.22.2003,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.22.2004,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.22.2005,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.22.2006,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.22.2007,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.22.2008,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.22.2009,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.22.2010,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.22.2011,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.22.2012,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.23.2001,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.23.2002,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.23.2003,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.23.2004,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.23.2005,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.23.2006,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.23.2007,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.23.2008,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.23.2009,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.23.2010,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.23.2011,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.24.2001,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.24.2002,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.24.2003,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.24.2004,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.24.2005,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.24.2006,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.24.2007,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.24.2008,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.24.2009,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.25.2001,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.25.2002,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.25.2003,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.25.2004,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.26.2001,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.26.2002,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.26.2003,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.26.2004,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.26.2005,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.26.2006,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
325.27.2001,3205,0,0.0,0.0,0.0,3205,4.714964370546318,0
